PAY_DATE,PAY_AMOUNT,USER_ID,REG_DATE,PAY_DATE_TS,REG_DATE_TS
1598010000000.0,20.15843,110005,1598000000000.0,1598010000000.0,1598000000000.0
1598090000000.0,20.15843,110005,1598000000000.0,1598090000000.0,1598000000000.0
1598230000000.0,1.99,110614,1598200000000.0,1598230000000.0,1598200000000.0
1598230000000.0,3.99,110614,1598200000000.0,1598230000000.0,1598200000000.0
1598250000000.0,3.99,110614,1598200000000.0,1598250000000.0,1598200000000.0
1598280000000.0,3.99,110614,1598200000000.0,1598280000000.0,1598200000000.0
1598390000000.0,3.99,115110,1598390000000.0,1598390000000.0,1598390000000.0
1598390000000.0,3.99,115110,1598390000000.0,1598390000000.0,1598390000000.0
1598460000000.0,17.99,115451,1598460000000.0,1598460000000.0,1598460000000.0
1597240000000.0,17.99,85013,1597240000000.0,1597240000000.0,1597240000000.0
1597240000000.0,1.99,45026,1596650000000.0,1597240000000.0,1596650000000.0
1597260000000.0,19.99,85013,1597240000000.0,1597260000000.0,1597240000000.0
1597260000000.0,17.99,85013,1597240000000.0,1597260000000.0,1597240000000.0
1597260000000.0,17.99,85013,1597240000000.0,1597260000000.0,1597240000000.0
1597260000000.0,3.99,85013,1597240000000.0,1597260000000.0,1597240000000.0
1597410000000.0,3.99,30427,1596420000000.0,1597410000000.0,1596420000000.0
1597410000000.0,3.99,30427,1596420000000.0,1597410000000.0,1596420000000.0
1597430000000.0,3.99,30427,1596420000000.0,1597430000000.0,1596420000000.0
1597430000000.0,1.99,30427,1596420000000.0,1597430000000.0,1596420000000.0
1597430000000.0,3.99,30427,1596420000000.0,1597430000000.0,1596420000000.0
1597440000000.0,1.99,30427,1596420000000.0,1597440000000.0,1596420000000.0
1597450000000.0,3.99,30427,1596420000000.0,1597450000000.0,1596420000000.0
1597880000000.0,5.107373,105336,1597880000000.0,1597880000000.0,1597880000000.0
1597880000000.0,5.107373,105336,1597880000000.0,1597880000000.0,1597880000000.0
1597880000000.0,22.307009,105336,1597880000000.0,1597880000000.0,1597880000000.0
1597880000000.0,2.4814742,105336,1597880000000.0,1597880000000.0,1597880000000.0
1597880000000.0,5.107373,105336,1597880000000.0,1597880000000.0,1597880000000.0
1597880000000.0,5.107373,105336,1597880000000.0,1597880000000.0,1597880000000.0
1597900000000.0,5.151499299999999,105336,1597880000000.0,1597900000000.0,1597880000000.0
1597910000000.0,5.151499299999999,105336,1597880000000.0,1597910000000.0,1597880000000.0
1597910000000.0,5.151499299999999,105336,1597880000000.0,1597910000000.0,1597880000000.0
1597910000000.0,5.151499299999999,105336,1597880000000.0,1597910000000.0,1597880000000.0
1597910000000.0,5.151499299999999,105336,1597880000000.0,1597910000000.0,1597880000000.0
1597920000000.0,2.5029135,105336,1597880000000.0,1597920000000.0,1597880000000.0
1597920000000.0,25.148321,105336,1597880000000.0,1597920000000.0,1597880000000.0
1597920000000.0,5.151499299999999,105336,1597880000000.0,1597920000000.0,1597880000000.0
1597920000000.0,5.151499299999999,105336,1597880000000.0,1597920000000.0,1597880000000.0
1597920000000.0,2.5029135,105336,1597880000000.0,1597920000000.0,1597880000000.0
1597920000000.0,5.151499299999999,105468,1597920000000.0,1597920000000.0,1597920000000.0
1597920000000.0,5.151499299999999,105468,1597920000000.0,1597920000000.0,1597920000000.0
1597920000000.0,5.151499299999999,105468,1597920000000.0,1597920000000.0,1597920000000.0
1597920000000.0,2.5029135,105468,1597920000000.0,1597920000000.0,1597920000000.0
1597920000000.0,5.151499299999999,105468,1597920000000.0,1597920000000.0,1597920000000.0
1597930000000.0,5.151499299999999,105468,1597920000000.0,1597930000000.0,1597920000000.0
1597990000000.0,1.99,105420,1597900000000.0,1597990000000.0,1597900000000.0
1598010000000.0,5.146796,110031,1598010000000.0,1598010000000.0,1598010000000.0
1598040000000.0,3.99,110105,1598040000000.0,1598040000000.0,1598040000000.0
1598070000000.0,3.99,110105,1598040000000.0,1598070000000.0,1598040000000.0
1598160000000.0,3.99,110467,1598150000000.0,1598160000000.0,1598150000000.0
1598160000000.0,1.99,110467,1598150000000.0,1598160000000.0,1598150000000.0
1598160000000.0,1.99,110467,1598150000000.0,1598160000000.0,1598150000000.0
1598160000000.0,1.99,110467,1598150000000.0,1598160000000.0,1598150000000.0
1598250000000.0,4.64697,110836,1598250000000.0,1598250000000.0,1598250000000.0
1596410000000.0,1.99,30405,1596410000000.0,1596410000000.0,1596410000000.0
1596600000000.0,1.99,40142,1596600000000.0,1596600000000.0,1596600000000.0
1596640000000.0,3.99,45015,1596640000000.0,1596640000000.0,1596640000000.0
1596640000000.0,3.99,45015,1596640000000.0,1596640000000.0,1596640000000.0
1596640000000.0,17.99,45015,1596640000000.0,1596640000000.0,1596640000000.0
1596640000000.0,9.99,45015,1596640000000.0,1596640000000.0,1596640000000.0
1596640000000.0,17.99,45015,1596640000000.0,1596640000000.0,1596640000000.0
1596650000000.0,17.99,45015,1596640000000.0,1596650000000.0,1596640000000.0
1596650000000.0,17.99,45015,1596640000000.0,1596650000000.0,1596640000000.0
1596790000000.0,3.99,40142,1596600000000.0,1596790000000.0,1596600000000.0
1596010000000.0,100.25029,15150,1596010000000.0,1596010000000.0,1596010000000.0
1596200000000.0,4.659722,30092,1596200000000.0,1596200000000.0,1596200000000.0
1596200000000.0,20.096397,30092,1596200000000.0,1596200000000.0,1596200000000.0
1596200000000.0,10.762592999999999,30092,1596200000000.0,1596200000000.0,1596200000000.0
1596200000000.0,20.096397,30092,1596200000000.0,1596200000000.0,1596200000000.0
1596210000000.0,20.096397,30092,1596200000000.0,1596210000000.0,1596200000000.0
1597490000000.0,22.181547,90072,1597400000000.0,1597490000000.0,1597400000000.0
1597490000000.0,24.792676999999998,90072,1597400000000.0,1597490000000.0,1597400000000.0
1597510000000.0,5.078647,90072,1597400000000.0,1597510000000.0,1597400000000.0
1597530000000.0,22.181547,90072,1597400000000.0,1597530000000.0,1597400000000.0
1598130000000.0,19.99,110347,1598120000000.0,1598130000000.0,1598120000000.0
1598130000000.0,3.99,110347,1598120000000.0,1598130000000.0,1598120000000.0
1598150000000.0,3.99,95225,1597550000000.0,1598150000000.0,1597550000000.0
1598160000000.0,3.99,95225,1597550000000.0,1598160000000.0,1597550000000.0
1598170000000.0,3.99,110513,1598160000000.0,1598170000000.0,1598160000000.0
1598200000000.0,3.99,95225,1597550000000.0,1598200000000.0,1597550000000.0
1598250000000.0,3.99,95225,1597550000000.0,1598250000000.0,1597550000000.0
1598250000000.0,3.99,95225,1597550000000.0,1598250000000.0,1597550000000.0
1598250000000.0,3.99,95225,1597550000000.0,1598250000000.0,1597550000000.0
1598280000000.0,3.99,95225,1597550000000.0,1598280000000.0,1597550000000.0
1598280000000.0,3.99,95225,1597550000000.0,1598280000000.0,1597550000000.0
1598280000000.0,3.99,95225,1597550000000.0,1598280000000.0,1597550000000.0
1598280000000.0,3.99,95225,1597550000000.0,1598280000000.0,1597550000000.0
1598290000000.0,3.99,95225,1597550000000.0,1598290000000.0,1597550000000.0
1598300000000.0,5.091816400000001,110967,1598290000000.0,1598300000000.0,1598290000000.0
1598300000000.0,5.091816400000001,110967,1598290000000.0,1598300000000.0,1598290000000.0
1596470000000.0,89.99,35053,1596470000000.0,1596470000000.0,1596470000000.0
1596470000000.0,17.99,35053,1596470000000.0,1596470000000.0,1596470000000.0
1596480000000.0,17.99,35053,1596470000000.0,1596480000000.0,1596470000000.0
1596480000000.0,3.99,35053,1596470000000.0,1596480000000.0,1596470000000.0
1596660000000.0,3.99,45029,1596650000000.0,1596660000000.0,1596650000000.0
1596680000000.0,1.99,50067,1596680000000.0,1596680000000.0,1596680000000.0
1596090000000.0,3.99,20086,1596090000000.0,1596090000000.0,1596090000000.0
1598420000000.0,22.847076,115274,1598410000000.0,1598420000000.0,1598410000000.0
1598420000000.0,20.235235,115274,1598410000000.0,1598420000000.0,1598410000000.0
1598450000000.0,3.99,85027,1597250000000.0,1598450000000.0,1597250000000.0
1598480000000.0,3.99,115368,1598440000000.0,1598480000000.0,1598440000000.0
1597070000000.0,3.99,70570,1597070000000.0,1597070000000.0,1597070000000.0
1597170000000.0,22.233185,80022,1597170000000.0,1597170000000.0,1597170000000.0
1597170000000.0,2.4732618,80022,1597170000000.0,1597170000000.0,1597170000000.0
1597170000000.0,42.516552000000004,80022,1597170000000.0,1597170000000.0,1597170000000.0
1597250000000.0,3.99,85027,1597250000000.0,1597250000000.0,1597250000000.0
1597300000000.0,22.061729999999997,85116,1597300000000.0,1597300000000.0,1597300000000.0
1597300000000.0,4.6202197,85116,1597300000000.0,1597300000000.0,1597300000000.0
1597300000000.0,19.926033,85116,1597300000000.0,1597300000000.0,1597300000000.0
1597300000000.0,19.926033,85116,1597300000000.0,1597300000000.0,1597300000000.0
1597420000000.0,3.99,85027,1597250000000.0,1597420000000.0,1597250000000.0
1597510000000.0,4.1502870000000005,95155,1597510000000.0,1597510000000.0,1597510000000.0
1597630000000.0,3.99,85027,1597250000000.0,1597630000000.0,1597250000000.0
1597720000000.0,5.097588,15084,1595970000000.0,1597720000000.0,1595970000000.0
1597750000000.0,19.99,95577,1597740000000.0,1597750000000.0,1597740000000.0
1597870000000.0,3.99,105192,1597820000000.0,1597870000000.0,1597820000000.0
1598000000000.0,5.146796,105651,1597990000000.0,1598000000000.0,1597990000000.0
1598000000000.0,5.146796,105651,1597990000000.0,1598000000000.0,1597990000000.0
1598010000000.0,22.479195,105651,1597990000000.0,1598010000000.0,1597990000000.0
1598020000000.0,22.479195,105651,1597990000000.0,1598020000000.0,1597990000000.0
1598020000000.0,17.99,105486,1597930000000.0,1598020000000.0,1597930000000.0
1598030000000.0,2.118792,95155,1597510000000.0,1598030000000.0,1597510000000.0
1598030000000.0,20.496845,95155,1597510000000.0,1598030000000.0,1597510000000.0
1598050000000.0,3.99,110116,1598050000000.0,1598050000000.0,1598050000000.0
1598050000000.0,3.99,110116,1598050000000.0,1598050000000.0,1598050000000.0
1598050000000.0,3.99,110116,1598050000000.0,1598050000000.0,1598050000000.0
1598060000000.0,3.99,110116,1598050000000.0,1598060000000.0,1598050000000.0
1598080000000.0,3.99,110116,1598050000000.0,1598080000000.0,1598050000000.0
1598080000000.0,3.99,110116,1598050000000.0,1598080000000.0,1598050000000.0
1598080000000.0,3.99,110116,1598050000000.0,1598080000000.0,1598050000000.0
1598110000000.0,5.146796,110227,1598110000000.0,1598110000000.0,1598110000000.0
1598110000000.0,5.146796,110227,1598110000000.0,1598110000000.0,1598110000000.0
1598110000000.0,5.146796,110227,1598110000000.0,1598110000000.0,1598110000000.0
1598110000000.0,5.146796,110227,1598110000000.0,1598110000000.0,1598110000000.0
1598120000000.0,17.99,110345,1598120000000.0,1598120000000.0,1598120000000.0
1598140000000.0,5.146796,110227,1598110000000.0,1598140000000.0,1598110000000.0
1598140000000.0,5.146796,110227,1598110000000.0,1598140000000.0,1598110000000.0
1598140000000.0,5.146796,110227,1598110000000.0,1598140000000.0,1598110000000.0
1598140000000.0,5.146796,110227,1598110000000.0,1598140000000.0,1598110000000.0
1598140000000.0,5.146796,110227,1598110000000.0,1598140000000.0,1598110000000.0
1598170000000.0,3.99,110116,1598050000000.0,1598170000000.0,1598050000000.0
1598170000000.0,3.99,110116,1598050000000.0,1598170000000.0,1598050000000.0
1598170000000.0,3.99,110116,1598050000000.0,1598170000000.0,1598050000000.0
1598180000000.0,5.091816400000001,110227,1598110000000.0,1598180000000.0,1598110000000.0
1598190000000.0,5.091816400000001,110227,1598110000000.0,1598190000000.0,1598110000000.0
1598190000000.0,5.091816400000001,110227,1598110000000.0,1598190000000.0,1598110000000.0
1598190000000.0,5.091816400000001,110227,1598110000000.0,1598190000000.0,1598110000000.0
1598220000000.0,5.091816400000001,110227,1598110000000.0,1598220000000.0,1598110000000.0
1598220000000.0,5.091816400000001,110227,1598110000000.0,1598220000000.0,1598110000000.0
1598320000000.0,3.99,110503,1598160000000.0,1598320000000.0,1598160000000.0
1598320000000.0,3.99,110503,1598160000000.0,1598320000000.0,1598160000000.0
1598330000000.0,3.99,110116,1598050000000.0,1598330000000.0,1598050000000.0
1596420000000.0,17.99,30430,1596420000000.0,1596420000000.0,1596420000000.0
1596530000000.0,19.99,35191,1596530000000.0,1596530000000.0,1596530000000.0
1596530000000.0,3.99,35191,1596530000000.0,1596530000000.0,1596530000000.0
1596620000000.0,5.090743499999999,40017,1596550000000.0,1596620000000.0,1596550000000.0
1596770000000.0,4.134472,65098,1596770000000.0,1596770000000.0,1596770000000.0
1598380000000.0,24.87989,111233,1598340000000.0,1598380000000.0,1598340000000.0
1598380000000.0,5.096513,111233,1598340000000.0,1598380000000.0,1598340000000.0
1598430000000.0,5.096513,111233,1598340000000.0,1598430000000.0,1598340000000.0
1598450000000.0,5.096513,111233,1598340000000.0,1598450000000.0,1598340000000.0
1597020000000.0,3.99,50097,1596690000000.0,1597020000000.0,1596690000000.0
1597360000000.0,3.99,90014,1597360000000.0,1597360000000.0,1597360000000.0
1597790000000.0,2.4814742,105123,1597790000000.0,1597790000000.0,1597790000000.0
1597790000000.0,22.307009,105123,1597790000000.0,1597790000000.0,1597790000000.0
1597830000000.0,5.107373,105123,1597790000000.0,1597830000000.0,1597790000000.0
1597840000000.0,22.307009,105123,1597790000000.0,1597840000000.0,1597790000000.0
1597860000000.0,5.107373,105123,1597790000000.0,1597860000000.0,1597790000000.0
1597880000000.0,22.307009,105123,1597790000000.0,1597880000000.0,1597790000000.0
1597880000000.0,4.6822658,30154,1596260000000.0,1597880000000.0,1596260000000.0
1598010000000.0,3.99,110012,1598000000000.0,1598010000000.0,1598000000000.0
1598010000000.0,3.99,110012,1598000000000.0,1598010000000.0,1598000000000.0
1598020000000.0,1.99,110054,1598020000000.0,1598020000000.0,1598020000000.0
1598040000000.0,3.99,110012,1598000000000.0,1598040000000.0,1598000000000.0
1598200000000.0,3.99,110617,1598200000000.0,1598200000000.0,1598200000000.0
1598270000000.0,3.99,110892,1598270000000.0,1598270000000.0,1598270000000.0
1596300000000.0,5.1082516,30204,1596300000000.0,1596300000000.0,1596300000000.0
1596410000000.0,5.0902042000000005,30417,1596410000000.0,1596410000000.0,1596410000000.0
1596410000000.0,89.99,30422,1596410000000.0,1596410000000.0,1596410000000.0
1596410000000.0,22.232021,30417,1596410000000.0,1596410000000.0,1596410000000.0
1596420000000.0,2.4731324,30417,1596410000000.0,1596420000000.0,1596410000000.0
1596420000000.0,22.232021,30417,1596410000000.0,1596420000000.0,1596410000000.0
1596420000000.0,22.232021,30417,1596410000000.0,1596420000000.0,1596410000000.0
1596770000000.0,1.99,65114,1596770000000.0,1596770000000.0,1596770000000.0
1598430000000.0,5.096513,115348,1598430000000.0,1598430000000.0,1598430000000.0
1598490000000.0,3.99,110130,1598050000000.0,1598490000000.0,1598050000000.0
1596700000000.0,1.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596700000000.0,1.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596700000000.0,1.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596700000000.0,1.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596700000000.0,3.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596700000000.0,1.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596700000000.0,3.99,50048,1596670000000.0,1596700000000.0,1596670000000.0
1596720000000.0,1.99,50048,1596670000000.0,1596720000000.0,1596670000000.0
1597100000000.0,5.0764537,70651,1597100000000.0,1597100000000.0,1597100000000.0
1597770000000.0,20.452888,105030,1597770000000.0,1597770000000.0,1597770000000.0
1597970000000.0,3.99,105365,1597880000000.0,1597970000000.0,1597880000000.0
1598060000000.0,3.99,110140,1598060000000.0,1598060000000.0,1598060000000.0
1598060000000.0,3.99,110140,1598060000000.0,1598060000000.0,1598060000000.0
1598060000000.0,19.99,110130,1598050000000.0,1598060000000.0,1598050000000.0
1598100000000.0,3.99,110219,1598100000000.0,1598100000000.0,1598100000000.0
1598110000000.0,1.99,110219,1598100000000.0,1598110000000.0,1598100000000.0
1598140000000.0,5.146796,110428,1598140000000.0,1598140000000.0,1598140000000.0
1598210000000.0,3.99,110219,1598100000000.0,1598210000000.0,1598100000000.0
1597190000000.0,22.233185,80057,1597190000000.0,1597190000000.0,1597190000000.0
1597190000000.0,42.516552000000004,80057,1597190000000.0,1597190000000.0,1597190000000.0
1597190000000.0,22.233185,80057,1597190000000.0,1597190000000.0,1597190000000.0
1597200000000.0,3.99,80080,1597190000000.0,1597200000000.0,1597190000000.0
1597220000000.0,5.0904703,80057,1597190000000.0,1597220000000.0,1597190000000.0
1597220000000.0,5.0904703,80057,1597190000000.0,1597220000000.0,1597190000000.0
1597220000000.0,2.4732618,80057,1597190000000.0,1597220000000.0,1597190000000.0
1597700000000.0,3.99,85076,1597280000000.0,1597700000000.0,1597280000000.0
1597820000000.0,3.99,105190,1597810000000.0,1597820000000.0,1597810000000.0
1598200000000.0,3.99,110603,1598200000000.0,1598200000000.0,1598200000000.0
1598300000000.0,22.239063,111018,1598300000000.0,1598300000000.0,1598300000000.0
1598320000000.0,19.99,111153,1598320000000.0,1598320000000.0,1598320000000.0
1598330000000.0,22.234407,111018,1598300000000.0,1598330000000.0,1598300000000.0
1596770000000.0,1.99,65102,1596770000000.0,1596770000000.0,1596770000000.0
1596770000000.0,1.99,65102,1596770000000.0,1596770000000.0,1596770000000.0
1595890000000.0,4.645901,10012,1595850000000.0,1595890000000.0,1595850000000.0
1595900000000.0,2.3860922,10012,1595850000000.0,1595900000000.0,1595850000000.0
1595980000000.0,4.6714915999999995,10012,1595850000000.0,1595980000000.0,1595850000000.0
1596000000000.0,17.99,15138,1596000000000.0,1596000000000.0,1596000000000.0
1598390000000.0,89.99,110672,1598210000000.0,1598390000000.0,1598210000000.0
1598400000000.0,17.99,105265,1597850000000.0,1598400000000.0,1597850000000.0
1598400000000.0,3.99,105265,1597850000000.0,1598400000000.0,1597850000000.0
1598400000000.0,3.99,105265,1597850000000.0,1598400000000.0,1597850000000.0
1598460000000.0,3.99,105265,1597850000000.0,1598460000000.0,1597850000000.0
1598460000000.0,3.99,105265,1597850000000.0,1598460000000.0,1597850000000.0
1598470000000.0,3.99,115518,1598470000000.0,1598470000000.0,1598470000000.0
1598470000000.0,3.99,115518,1598470000000.0,1598470000000.0,1598470000000.0
1598470000000.0,3.99,115518,1598470000000.0,1598470000000.0,1598470000000.0
1598480000000.0,3.99,110672,1598210000000.0,1598480000000.0,1598210000000.0
1598480000000.0,17.99,110672,1598210000000.0,1598480000000.0,1598210000000.0
1598500000000.0,9.99,111163,1598320000000.0,1598500000000.0,1598320000000.0
1597060000000.0,5.0764537,70553,1597060000000.0,1597060000000.0,1597060000000.0
1597060000000.0,5.0764537,70553,1597060000000.0,1597060000000.0,1597060000000.0
1597100000000.0,5.0764537,70553,1597060000000.0,1597100000000.0,1597060000000.0
1597100000000.0,5.0764537,70553,1597060000000.0,1597100000000.0,1597060000000.0
1597100000000.0,5.0764537,70553,1597060000000.0,1597100000000.0,1597060000000.0
1597180000000.0,3.99,80047,1597180000000.0,1597180000000.0,1597180000000.0
1597500000000.0,5.078647,95123,1597500000000.0,1597500000000.0,1597500000000.0
1597560000000.0,5.090650599999999,95123,1597500000000.0,1597560000000.0,1597500000000.0
1597560000000.0,5.090650599999999,95123,1597500000000.0,1597560000000.0,1597500000000.0
1597560000000.0,5.090650599999999,95123,1597500000000.0,1597560000000.0,1597500000000.0
1597650000000.0,5.090650599999999,95123,1597500000000.0,1597650000000.0,1597500000000.0
1597650000000.0,5.090650599999999,95123,1597500000000.0,1597650000000.0,1597500000000.0
1597770000000.0,4.6822658,105027,1597770000000.0,1597770000000.0,1597770000000.0
1597800000000.0,18.179502,105158,1597800000000.0,1597800000000.0,1597800000000.0
1597850000000.0,4.6822658,105027,1597770000000.0,1597850000000.0,1597770000000.0
1597850000000.0,19.99,105265,1597850000000.0,1597850000000.0,1597850000000.0
1597850000000.0,3.99,105265,1597850000000.0,1597850000000.0,1597850000000.0
1597850000000.0,4.6822658,105027,1597770000000.0,1597850000000.0,1597770000000.0
1597850000000.0,4.6822658,105027,1597770000000.0,1597850000000.0,1597770000000.0
1598160000000.0,17.99,110488,1598160000000.0,1598160000000.0,1598160000000.0
1598160000000.0,3.99,110502,1598160000000.0,1598160000000.0,1598160000000.0
1598160000000.0,3.99,110502,1598160000000.0,1598160000000.0,1598160000000.0
1598180000000.0,5.091816400000001,110536,1598180000000.0,1598180000000.0,1598180000000.0
1598180000000.0,5.091816400000001,110536,1598180000000.0,1598180000000.0,1598180000000.0
1598180000000.0,5.091816400000001,110536,1598180000000.0,1598180000000.0,1598180000000.0
1598190000000.0,17.99,110488,1598160000000.0,1598190000000.0,1598160000000.0
1598210000000.0,5.091816400000001,110536,1598180000000.0,1598210000000.0,1598180000000.0
1598210000000.0,5.091816400000001,110536,1598180000000.0,1598210000000.0,1598180000000.0
1598210000000.0,2.4739158,110536,1598180000000.0,1598210000000.0,1598180000000.0
1598220000000.0,5.091816400000001,110536,1598180000000.0,1598220000000.0,1598180000000.0
1598220000000.0,5.091816400000001,110536,1598180000000.0,1598220000000.0,1598180000000.0
1598220000000.0,22.239063,110536,1598180000000.0,1598220000000.0,1598180000000.0
1598320000000.0,89.99,111163,1598320000000.0,1598320000000.0,1598320000000.0
1598360000000.0,17.99,110488,1598160000000.0,1598360000000.0,1598160000000.0
1596820000000.0,5.1021147000000004,70027,1596820000000.0,1596820000000.0,1596820000000.0
1596820000000.0,5.1021147000000004,70027,1596820000000.0,1596820000000.0,1596820000000.0
1598450000000.0,3.99,115407,1598450000000.0,1598450000000.0,1598450000000.0
1598500000000.0,3.99,110744,1598230000000.0,1598500000000.0,1598230000000.0
1598500000000.0,2.1177224999999997,115317,1598430000000.0,1598500000000.0,1598430000000.0
1598500000000.0,4.1671314,115317,1598430000000.0,1598500000000.0,1598430000000.0
1596240000000.0,17.99,30137,1596240000000.0,1596240000000.0,1596240000000.0
1596400000000.0,17.99,30137,1596240000000.0,1596400000000.0,1596240000000.0
1596490000000.0,22.229025,30477,1596440000000.0,1596490000000.0,1596440000000.0
1596490000000.0,17.99,30137,1596240000000.0,1596490000000.0,1596240000000.0
1596760000000.0,4.134472,65077,1596760000000.0,1596760000000.0,1596760000000.0
1596760000000.0,4.134472,65077,1596760000000.0,1596760000000.0,1596760000000.0
1596760000000.0,4.134472,65077,1596760000000.0,1596760000000.0,1596760000000.0
1596760000000.0,2.101125,65077,1596760000000.0,1596760000000.0,1596760000000.0
1596760000000.0,4.134472,65077,1596760000000.0,1596760000000.0,1596760000000.0
1596900000000.0,34.99,70142,1596870000000.0,1596900000000.0,1596870000000.0
1596900000000.0,35.99,70142,1596870000000.0,1596900000000.0,1596870000000.0
1596910000000.0,34.99,70142,1596870000000.0,1596910000000.0,1596870000000.0
1596930000000.0,3.99,70252,1596920000000.0,1596930000000.0,1596920000000.0
1596930000000.0,3.99,70252,1596920000000.0,1596930000000.0,1596920000000.0
1596940000000.0,3.99,70252,1596920000000.0,1596940000000.0,1596920000000.0
1596980000000.0,34.99,70142,1596870000000.0,1596980000000.0,1596870000000.0
1597010000000.0,3.99,70428,1597010000000.0,1597010000000.0,1597010000000.0
1597010000000.0,3.99,70428,1597010000000.0,1597010000000.0,1597010000000.0
1597150000000.0,19.99,75013,1597150000000.0,1597150000000.0,1597150000000.0
1597150000000.0,17.99,75013,1597150000000.0,1597150000000.0,1597150000000.0
1597150000000.0,3.99,75013,1597150000000.0,1597150000000.0,1597150000000.0
1597150000000.0,17.99,75013,1597150000000.0,1597150000000.0,1597150000000.0
1597590000000.0,1.99,95289,1597590000000.0,1597590000000.0,1597590000000.0
1597970000000.0,3.99,105582,1597970000000.0,1597970000000.0,1597970000000.0
1598060000000.0,3.99,110135,1598060000000.0,1598060000000.0,1598060000000.0
1598080000000.0,3.99,110172,1598080000000.0,1598080000000.0,1598080000000.0
1598080000000.0,1.99,110172,1598080000000.0,1598080000000.0,1598080000000.0
1598090000000.0,3.99,110172,1598080000000.0,1598090000000.0,1598080000000.0
1598110000000.0,3.99,110135,1598060000000.0,1598110000000.0,1598060000000.0
1598120000000.0,3.99,110289,1598110000000.0,1598120000000.0,1598110000000.0
1598120000000.0,3.99,110289,1598110000000.0,1598120000000.0,1598110000000.0
1598150000000.0,5.091816400000001,110468,1598150000000.0,1598150000000.0,1598150000000.0
1598280000000.0,17.99,110940,1598280000000.0,1598280000000.0,1598280000000.0
1598350000000.0,22.234407,111250,1598350000000.0,1598350000000.0,1598350000000.0
1598350000000.0,5.09075,111267,1598350000000.0,1598350000000.0,1598350000000.0
1598350000000.0,5.09075,111267,1598350000000.0,1598350000000.0,1598350000000.0
1598400000000.0,19.99,115205,1598400000000.0,1598400000000.0,1598400000000.0
1598400000000.0,3.99,115205,1598400000000.0,1598400000000.0,1598400000000.0
1598410000000.0,3.99,115205,1598400000000.0,1598410000000.0,1598400000000.0
1598410000000.0,3.99,115205,1598400000000.0,1598410000000.0,1598400000000.0
1598410000000.0,3.99,115205,1598400000000.0,1598410000000.0,1598400000000.0
1598420000000.0,17.99,115205,1598400000000.0,1598420000000.0,1598400000000.0
1598430000000.0,20.076317,115341,1598430000000.0,1598430000000.0,1598430000000.0
1598450000000.0,4.655066000000001,115391,1598440000000.0,1598450000000.0,1598440000000.0
1597080000000.0,2.0843916,70596,1597080000000.0,1597080000000.0,1597080000000.0
1597100000000.0,5.0764537,70642,1597090000000.0,1597100000000.0,1597090000000.0
1597480000000.0,3.99,95100,1597480000000.0,1597480000000.0,1597480000000.0
1597800000000.0,3.99,105156,1597800000000.0,1597800000000.0,1597800000000.0
1598140000000.0,17.99,110411,1598140000000.0,1598140000000.0,1598140000000.0
1598140000000.0,22.479195,110423,1598140000000.0,1598140000000.0,1598140000000.0
1598140000000.0,22.479195,110423,1598140000000.0,1598140000000.0,1598140000000.0
1598140000000.0,112.44888999999999,110423,1598140000000.0,1598140000000.0,1598140000000.0
1598150000000.0,17.99,110411,1598140000000.0,1598150000000.0,1598140000000.0
1598150000000.0,1.99,110411,1598140000000.0,1598150000000.0,1598140000000.0
1598190000000.0,5.091816400000001,110423,1598140000000.0,1598190000000.0,1598140000000.0
1598190000000.0,5.091816400000001,110423,1598140000000.0,1598190000000.0,1598140000000.0
1596460000000.0,3.99,35017,1596460000000.0,1596460000000.0,1596460000000.0
1596500000000.0,4.630131700000001,35150,1596500000000.0,1596500000000.0,1596500000000.0
1596660000000.0,3.99,50010,1596660000000.0,1596660000000.0,1596660000000.0
1596660000000.0,3.99,50010,1596660000000.0,1596660000000.0,1596660000000.0
1596660000000.0,3.99,50010,1596660000000.0,1596660000000.0,1596660000000.0
1596100000000.0,3.99,20043,1596060000000.0,1596100000000.0,1596060000000.0
1596140000000.0,1.99,20043,1596060000000.0,1596140000000.0,1596060000000.0
1596200000000.0,17.99,20043,1596060000000.0,1596200000000.0,1596060000000.0
1596200000000.0,3.99,20043,1596060000000.0,1596200000000.0,1596060000000.0
1596220000000.0,3.99,30115,1596220000000.0,1596220000000.0,1596220000000.0
1596580000000.0,3.99,40093,1596580000000.0,1596580000000.0,1596580000000.0
1597020000000.0,1.99,70461,1597010000000.0,1597020000000.0,1597010000000.0
1597020000000.0,1.99,70461,1597010000000.0,1597020000000.0,1597010000000.0
1597020000000.0,1.99,70461,1597010000000.0,1597020000000.0,1597010000000.0
1597070000000.0,3.99,70573,1597070000000.0,1597070000000.0,1597070000000.0
1597070000000.0,3.99,70573,1597070000000.0,1597070000000.0,1597070000000.0
1597070000000.0,1.99,70573,1597070000000.0,1597070000000.0,1597070000000.0
1597070000000.0,3.99,70573,1597070000000.0,1597070000000.0,1597070000000.0
